Year,Site,Plot,Sp,Ht
2009,TAW,3,comtro,3.2
2009,TAW,3,comtro,3.2
2009,TAW,3,comtro,4.5
2009,TAW,3,comtro,5.5
2009,TAW,4,acarob,3.9
2009,TAW,4,acarob,4
2009,TAW,4,acarob,5.2
2009,TAW,4,acarob,5.4
2009,TAW,4,acarob,5.9
2009,TAW,4,acarob,6
2009,TAW,4,acator,0.16
2009,TAW,4,acator,0.18
2009,TAW,4,acator,0.2
2009,TAW,4,acator,0.23
2009,TAW,4,acator,0.25
2009,TAW,4,acator,0.31
2009,TAW,4,acator,3.3
2009,TAW,4,acator,3.4
2009,TAW,4,acator,3.4
2009,TAW,4,acator,5.8
2009,TAW,4,comtro,0.2
2009,TAW,4,comtro,0.37
2009,TAW,4,comtro,0.4
2009,TAW,4,comtro,0.44
2009,TAW,4,ormtri,0.25
2009,TAW,4,ormtri,0.32
2009,TAW,4,ormtri,0.37
2009,TOG,1,acarob,0.32
2009,TOG,1,acarob,0.42
2009,TOG,1,acarob,0.5
2009,TOG,1,acarob,0.5
2009,TOG,1,acarob,0.5
2009,TOG,1,acarob,0.51
2009,TOG,1,acarob,0.55
2009,TOG,1,acarob,0.57
2009,TOG,1,acarob,0.6
2009,TOG,1,acarob,0.64
2009,TOG,1,acarob,1.5
2009,TOG,1,acarob,2.1
2009,TOG,1,acarob,2.6
2009,TOG,1,acarob,2.8
2009,TOG,1,acarob,3.1
2009,TOG,1,acarob,3.4
2009,TOG,1,acarob,3.5
2009,TOG,1,acarob,3.6
2009,TOG,1,acarob,3.6
2009,TOG,1,acarob,3.8
2009,TOG,1,acarob,3.9
2009,TOG,1,acarob,3.9
2009,TOG,1,acarob,4.3
2009,TOG,1,acarob,4.5
2009,TOG,1,acarob,4.5
2009,TOG,1,acarob,4.6
2009,TOG,1,acarob,4.7
2009,TOG,1,acarob,4.7
2009,TOG,1,acarob,4.8
2009,TOG,1,acarob,5.1
2009,TOG,1,acarob,5.1
2009,TOG,1,acarob,5.2
2009,TOG,1,acarob,5.2
2009,TOG,1,acarob,5.3
2009,TOG,1,acarob,5.4
2009,TOG,1,acarob,5.8
2009,TOG,1,acasen,0.43
2009,TOG,1,comtro,0.4
2009,TOG,1,comtro,0.5
2009,TOG,1,comtro,0.52
2009,TOG,1,comtro,0.6
2009,TOG,1,comtro,0.85
2009,TOG,1,comtro,0.86
2009,TOG,1,comtro,0.91
2009,TOG,1,comtro,0.94
2009,TOG,1,comtro,0.94
2009,TOG,1,comtro,1.2
2009,TOG,1,comtro,2.1
2009,TOG,1,comtro,2.1
2009,TOG,1,corova,0.51
2009,TOG,2,acamel,0.2
2009,TOG,2,acarob,3.3
2009,TOG,2,acarob,3.6
2009,TOG,2,acarob,3.9
2009,TOG,2,acarob,4.1
2009,TOG,2,acarob,4.3
2009,TOG,2,acarob,4.9
2009,TOG,2,acarob,4.9
2009,TOG,2,acarob,5.1
2009,TOG,2,acarob,5.2
2009,TOG,2,acarob,5.6
2009,TOG,2,acarob,5.7
2009,TOG,2,acasen,0.25
2009,TOG,2,acasen,0.3
2009,TOG,2,acasen,0.3
2009,TOG,2,acasen,0.35
2009,TOG,2,acator,0.5
2009,TOG,2,albhar,0.2
2009,TOG,2,albhar,0.28
2009,TOG,2,albhar,0.35
2009,TOG,2,comtro,0.51
2009,TOG,2,comtro,0.56
2009,TOG,2,comtro,0.76
2009,TOG,2,comtro,0.78
2009,TOG,2,comtro,0.81
2009,TOG,2,comtro,0.81
2009,TOG,2,comtro,1.12
2009,TOG,2,comtro,1.44
2009,TOG,3,acadre,0.27
2009,TOG,3,acadre,0.74
2009,TOG,3,acahoc,1.15
2009,TOG,3,acarob,2.9
2009,TOG,3,acarob,3.8
2009,TOG,3,acarob,3.9
2009,TOG,3,acarob,4.4
2009,TOG,3,acarob,6.4
2009,TOG,3,acarob,7.4
2009,TOG,3,acarob,7.7
2009,TOG,3,acasen,0.16
2009,TOG,3,acasen,0.23
2009,TOG,3,balaeg,0.37
2009,TOG,3,comtro,0.35
2009,TOG,3,comtro,0.41
2009,TOG,3,comtro,0.43
2009,TOG,3,comtro,0.48
2009,TOG,3,comtro,0.6
2009,TOG,3,comtro,1.5
2009,TOG,3,comtro,1.5
2009,TOG,3,comtro,2.4
2009,TOG,3,comtro,2.5
2009,TOG,3,comtro,2.7
2009,TOG,3,corova,0.6
2009,TOG,3,corova,0.64
2009,TOG,3,ormtri,0.27
2009,TOG,3,ormtri,2.1
2009,TOG,3,ormtri,2.2
2009,TOG,3,ormtri,2.5
2009,TOG,3,ormtri,2.7
2009,TOG,3,ormtri,2.7
2009,TOG,3,ormtri,2.9
2009,TOG,3,ormtri,3.2
2009,TOG,4,acarob,0.4
2009,TOG,4,acarob,2
2009,TOG,4,acarob,3.5
2009,TOG,4,acarob,3.7
2009,TOG,4,acarob,3.7
2009,TOG,4,acarob,4.1
2009,TOG,4,acarob,4.4
2009,TOG,4,acarob,4.4
2009,TOG,4,acarob,5.1
2009,TOG,4,acarob,5.4
2009,TOG,4,acarob,5.4
2009,TOG,4,acarob,5.6
2009,TOG,4,acarob,5.7
2009,TOG,4,acarob,6
2009,TOG,4,acarob,6.4
2009,TOG,4,acarob,6.5
2009,TOG,4,acarob,6.5
2009,TOG,4,acarob,6.9
2009,TOG,4,acarob,7.2
2009,TOG,4,acarob,7.2
2009,TOG,4,acasen,0.25
2009,TOG,4,acasen,0.3
2009,TOG,4,acasen,0.33
2009,TOG,4,acasen,0.35
2009,TOG,4,acasen,0.35
2009,TOG,4,acasen,0.38
2009,TOG,4,acasen,0.4
2009,TOG,4,acasen,0.41
2009,TOG,4,acasen,0.42
2009,TOG,4,acasen,0.43
2009,TOG,4,acasen,0.46
2009,TOG,4,acasen,0.5
2009,TOG,4,acator,0.2
2009,TOG,4,acator,0.2
2009,TOG,4,acator,0.2
2009,TOG,4,acator,0.25
2009,TOG,4,acator,0.3
2009,TOG,4,acator,0.35
2009,TOG,4,acator,0.4
2009,TOG,4,acator,0.42
2009,TOG,4,acator,0.42
2009,TOG,4,acator,0.45
2009,TOG,4,acator,0.45
2009,TOG,4,acator,0.45
2009,TOG,4,acator,0.7
2009,TOG,4,acator,3.6
2009,TOG,4,comtro,0.3
2009,TOG,4,comtro,0.4
2009,TOG,4,comtro,0.45
2009,TOG,4,comtro,0.45
2009,TOG,4,comtro,0.48
2009,TOG,4,comtro,0.54
2009,TOG,4,comtro,0.54
2009,TOG,4,comtro,0.6
2009,TOG,4,comtro,0.62
2009,TOG,4,comtro,0.65
2009,TOG,4,comtro,0.7
2009,TOG,4,comtro,0.8
2009,TOG,4,comtro,0.88
2009,TOG,4,comtro,1.1
2009,TOG,4,comtro,1.25
2009,TOG,4,comtro,1.3
2009,TOG,4,comtro,1.5
2009,TOG,4,comtro,1.55
2009,TOG,4,comtro,1.6
2009,TOG,4,comtro,1.75
2009,TOG,4,comtro,2.4
2009,TOG,4,comtro,2.5
2009,TOG,4,comtro,2.9
2009,TOG,4,comtro,3.4
2009,TOG,4,grebic,0.4
2009,TOG,4,ormtri,0.24
2010,BAN,1,acasen,0.4
2010,BAN,1,acasen,0.75
2010,BAN,1,acator,0.7
2010,BAN,1,acator,2.8
2010,BAN,1,acator,3.4
2010,BAN,1,acator,3.8
2010,BAN,1,acator,4
2010,BAN,1,acator,4.5
2010,BAN,1,acator,4.6
2010,BAN,1,acator,4.6
2010,BAN,1,acator,4.7
2010,BAN,1,acator,5.1
2010,BAN,1,acator,6.8
2010,BAN,1,acator,7.2
2010,BAN,1,comtro,0.4
2010,BAN,1,comtro,0.4
2010,BAN,1,comtro,0.5
2010,BAN,1,comtro,0.5
2010,BAN,1,comtro,0.6
2010,BAN,1,comtro,0.6
2010,BAN,1,comtro,0.6
2010,BAN,1,comtro,0.7
2010,BAN,1,comtro,0.7
2010,BAN,1,comtro,0.7
2010,BAN,1,comtro,0.7
2010,BAN,1,comtro,0.8
2010,BAN,1,comtro,0.9
2010,BAN,1,comtro,0.9
2010,BAN,1,comtro,0.95
2010,BAN,1,comtro,1
2010,BAN,1,comtro,1
2010,BAN,1,comtro,1.1
2010,BAN,1,comtro,1.3
2010,BAN,1,comtro,1.5
2010,BAN,1,comtro,1.9
2010,BAN,1,corova,1.3
2010,BAN,1,diccin,0.6
2010,BAN,1,diccin,0.7
2010,BAN,1,diccin,1
2010,BAN,1,diccin,1.1
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,diccin,3.5
2010,BAN,1,grebic,0.7
2010,BAN,1,grebic,1.3
2010,BAN,1,grebic,1.5
2010,BAN,1,ormtri,0.2
2010,BAN,1,ormtri,0.3
2010,BAN,1,ormtri,0.3
2010,BAN,1,ormtri,0.3
2010,BAN,1,ormtri,0.3
2010,BAN,1,ormtri,0.3
2010,BAN,1,ormtri,0.3
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.4
2010,BAN,1,ormtri,0.45
2010,BAN,1,ormtri,0.45
2010,BAN,1,ormtri,0.45
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.5
2010,BAN,1,ormtri,0.55
2010,BAN,1,ormtri,0.55
2010,BAN,1,ormtri,0.6
2010,BAN,1,ormtri,0.6
2010,BAN,1,ormtri,0.6
2010,BAN,1,ormtri,0.6
2010,BAN,1,ormtri,0.6
2010,BAN,1,ormtri,0.6
2010,BAN,1,ormtri,0.6
2010,BAN,1,ormtri,0.7
2010,BAN,1,ormtri,0.8
2010,BAN,1,ormtri,1.2
2010,BAN,1,ormtri,2.1
2010,BAN,1,ormtri,2.7
2010,BAN,2,acarob,3.4
2010,BAN,2,acarob,3.7
2010,BAN,2,acarob,4.4
2010,BAN,2,acarob,4.5
2010,BAN,2,acarob,4.5
2010,BAN,2,acarob,4.6
2010,BAN,2,acarob,4.8
2010,BAN,2,acarob,5
2010,BAN,2,acarob,5
2010,BAN,2,acasen,2.5
2010,BAN,2,acator,0.32
2010,BAN,2,acator,0.95
2010,BAN,2,acator,4.7
2010,BAN,2,acator,5.2
2010,BAN,2,bosang,0.47
2010,BAN,2,comtro,0.3
2010,BAN,2,comtro,0.4
2010,BAN,2,comtro,0.5
2010,BAN,2,comtro,0.6
2010,BAN,2,comtro,0.82
2010,BAN,2,comtro,0.85
2010,BAN,2,comtro,0.9
2010,BAN,2,comtro,0.96
2010,BAN,2,comtro,0.98
2010,BAN,2,comtro,1.1
2010,BAN,2,comtro,1.1
2010,BAN,2,comtro,1.1
2010,BAN,2,comtro,1.1
2010,BAN,2,comtro,1.25
2010,BAN,2,comtro,1.3
2010,BAN,2,comtro,1.35
2010,BAN,2,comtro,1.55
2010,BAN,2,comtro,1.75
2010,BAN,2,comtro,1.75
2010,BAN,2,comtro,2.2
2010,BAN,2,comtro,2.6
2010,BAN,2,comtro,2.6
2010,BAN,2,comtro,2.7
2010,BAN,2,comtro,2.8
2010,BAN,2,comtro,3.3
2010,BAN,2,comtro,3.5
2010,BAN,2,ormtri,0.36
2010,BAN,2,ormtri,0.4
2010,BAN,2,ormtri,0.4
2010,BAN,2,ormtri,0.44
2010,BAN,2,ormtri,0.5
2010,BAN,2,ormtri,0.5
2010,BAN,2,ormtri,0.5
2010,BAN,2,ormtri,0.6
2010,BAN,2,ormtri,0.6
2010,BAN,2,ormtri,0.6
2010,BAN,2,ormtri,0.6
2010,BAN,2,ormtri,0.65
2010,BAN,2,ormtri,0.65
2010,BAN,2,ormtri,0.7
2010,BAN,2,ormtri,0.8
2010,BAN,2,ormtri,0.9
2010,BAN,2,ormtri,1.14
2010,BAN,2,ormtri,1.75
2010,BAN,3,acager,0.16
2010,BAN,3,acager,0.23
2010,BAN,3,acager,0.27
2010,BAN,3,acager,0.36
2010,BAN,3,acager,0.4
2010,BAN,3,acager,0.42
2010,BAN,3,acager,0.43
2010,BAN,3,acager,0.43
2010,BAN,3,acager,0.44
2010,BAN,3,acager,0.47
2010,BAN,3,acager,0.5
2010,BAN,3,acager,0.5
2010,BAN,3,acager,0.52
2010,BAN,3,acager,0.58
2010,BAN,3,acager,0.59
2010,BAN,3,acager,0.65
2010,BAN,3,acager,0.88
2010,BAN,3,acager,1.15
2010,BAN,3,acarob,5
2010,BAN,3,acarob,6
2010,BAN,3,acarob,6
2010,BAN,3,acarob,6.5
2010,BAN,3,acasen,0.13
2010,BAN,3,acasen,0.23
2010,BAN,3,acasen,0.23
2010,BAN,3,acasen,0.26
2010,BAN,3,acasen,0.26
2010,BAN,3,acasen,0.3
2010,BAN,3,acasen,0.3
2010,BAN,3,acasen,0.35
2010,BAN,3,acasen,0.42
2010,BAN,3,acasen,0.46
2010,BAN,3,acasen,0.49
2010,BAN,3,acasen,0.63
2010,BAN,3,acasen,0.64
2010,BAN,3,acasen,0.8
2010,BAN,3,acasen,3.25
2010,BAN,3,acasen,3.3
2010,BAN,3,acasen,3.9
2010,BAN,3,acasen,4.2
2010,BAN,3,acasen,4.25
2010,BAN,3,acasen,4.4
2010,BAN,3,acasen,4.4
2010,BAN,3,acasen,4.8
2010,BAN,3,acasen,5.1
2010,BAN,3,acator,0.32
2010,BAN,3,acator,0.4
2010,BAN,3,acator,0.43
2010,BAN,3,acator,0.49
2010,BAN,3,acator,0.52
2010,BAN,3,acator,0.55
2010,BAN,3,acator,0.95
2010,BAN,3,acator,3.6
2010,BAN,3,acator,3.8
2010,BAN,3,acator,5.25
2010,BAN,3,albhar,0.32
2010,BAN,3,albhar,0.36
2010,BAN,3,albhar,0.6
2010,BAN,3,albhar,0.6
2010,BAN,3,albhar,0.68
2010,BAN,3,balaeg,0.38
2010,BAN,3,balaeg,1.6
2010,BAN,3,comafr,0.37
2010,BAN,3,comafr,0.5
2010,BAN,3,comafr,0.72
2010,BAN,3,comafr,0.95
2010,BAN,3,comafr,1.12
2010,BAN,3,comafr,1.4
2010,BAN,3,comafr,1.62
2010,BAN,3,comafr,1.75
2010,BAN,3,comtro,0.4
2010,BAN,3,comtro,0.45
2010,BAN,3,comtro,0.52
2010,BAN,3,comtro,0.62
2010,BAN,3,comtro,0.89
2010,BAN,3,comtro,1.25
2010,BAN,3,ormtri,0.3
2010,BAN,3,ormtri,0.37
2010,BAN,3,ormtri,0.38
2010,BAN,3,ormtri,0.4
2010,BAN,3,ormtri,0.4
2010,BAN,3,ormtri,0.42
2010,BAN,3,ormtri,0.56
2010,BAN,3,ormtri,0.56
2010,BAN,3,ormtri,0.62
2010,BAN,3,ormtri,0.63
2010,BAN,3,ormtri,0.65
2010,BAN,3,ormtri,0.67
2010,BAN,3,ormtri,0.69
2010,BAN,3,ormtri,0.7
2010,BAN,3,ormtri,0.7
2010,BAN,3,ormtri,0.75
2010,BAN,3,ormtri,0.75
2010,BAN,3,ormtri,0.78
2010,BAN,3,ormtri,0.8
2010,BAN,3,ormtri,0.8
2010,BAN,3,ormtri,0.8
2010,BAN,3,ormtri,0.83
2010,BAN,3,ormtri,0.85
2010,BAN,3,ormtri,0.9
2010,BAN,3,ormtri,0.92
2010,BAN,3,ormtri,1.07
2010,BAN,3,ormtri,1.1
2010,BAN,3,ormtri,1.2
2010,BAN,3,ormtri,1.36
2010,BAN,3,ormtri,1.42
2010,BAN,3,ormtri,1.42
2010,BAN,3,ormtri,1.46
2010,BAN,4,acager,0.35
2010,BAN,4,acasen,0.16
2010,BAN,4,acasen,0.16
2010,BAN,4,acasen,0.18
2010,BAN,4,acasen,0.19
2010,BAN,4,acasen,0.21
2010,BAN,4,acasen,0.22
2010,BAN,4,acasen,0.26
2010,BAN,4,acasen,0.26
2010,BAN,4,acasen,0.26
2010,BAN,4,acasen,0.3
2010,BAN,4,acasen,0.3
2010,BAN,4,acasen,0.31
2010,BAN,4,acasen,0.31
2010,BAN,4,acasen,0.32
2010,BAN,4,acasen,0.32
2010,BAN,4,acasen,0.36
2010,BAN,4,acasen,0.36
2010,BAN,4,acasen,0.38
2010,BAN,4,acasen,0.43
2010,BAN,4,acasen,0.43
2010,BAN,4,acasen,0.47
2010,BAN,4,acasen,0.47
2010,BAN,4,acasen,0.52
2010,BAN,4,acasen,0.56
2010,BAN,4,acator,0.2
2010,BAN,4,acator,0.31
2010,BAN,4,acator,0.55
2010,BAN,4,acator,1
2010,BAN,4,acator,4.6
2010,BAN,4,acator,4.6
2010,BAN,4,acator,4.6
2010,BAN,4,acator,5.2
2010,BAN,4,balaeg,3.4
2010,BAN,4,comtro,0.2
2010,BAN,4,comtro,0.34
2010,BAN,4,comtro,0.44
2010,BAN,4,comtro,0.47
2010,BAN,4,comtro,0.55
2010,BAN,4,comtro,0.64
2010,BAN,4,comtro,0.82
2010,BAN,4,grebic,0.34
2010,BAN,4,ormtri,0.21
2010,BAN,4,ormtri,0.22
2010,BAN,4,ormtri,0.22
2010,BAN,4,ormtri,0.25
2010,BAN,4,ormtri,0.25
2010,BAN,4,ormtri,0.25
2010,BAN,4,ormtri,0.26
2010,BAN,4,ormtri,0.27
2010,BAN,4,ormtri,0.27
2010,BAN,4,ormtri,0.28
2010,BAN,4,ormtri,0.3
2010,BAN,4,ormtri,0.3
2010,BAN,4,ormtri,0.31
2010,BAN,4,ormtri,0.32
2010,BAN,4,ormtri,0.33
2010,BAN,4,ormtri,0.33
2010,BAN,4,ormtri,0.33
2010,BAN,4,ormtri,0.33
2010,BAN,4,ormtri,0.34
2010,BAN,4,ormtri,0.34
2010,BAN,4,ormtri,0.38
2010,BAN,4,ormtri,0.4
2010,BAN,4,ormtri,0.4
2010,BAN,4,ormtri,0.41
2010,BAN,4,ormtri,0.41
2010,BAN,4,ormtri,0.43
2010,BAN,4,ormtri,0.44
2010,BAN,4,ormtri,0.45
2010,BAN,4,ormtri,0.45
2010,BAN,4,ormtri,0.47
2010,BAN,4,ormtri,0.47
2010,BAN,4,ormtri,0.54
2010,BAN,4,ormtri,0.54
2010,BAN,4,ormtri,0.54
2010,BAN,4,ormtri,0.55
2010,BAN,4,ormtri,0.64
2010,BAN,4,ormtri,0.8
2010,BAN,4,ormtri,3
2010,BIR,1,acasen,0.2
2010,BIR,1,acasen,0.3
2010,BIR,1,acasen,0.35
2010,BIR,1,acasen,0.45
2010,BIR,1,acasen,0.45
2010,BIR,1,acasen,0.7
2010,BIR,1,acasen,2
2010,BIR,1,acasen,2.5
2010,BIR,1,acasen,3.2
2010,BIR,1,acasen,3.8
2010,BIR,1,acasen,4.2
2010,BIR,1,acator,0.2
2010,BIR,1,acator,0.4
2010,BIR,1,acator,1.8
2010,BIR,1,acator,3.2
2010,BIR,1,acator,3.8
2010,BIR,1,acator,5
2010,BIR,1,acator,6
2010,BIR,1,balaeg,0.45
2010,BIR,1,balaeg,3.6
2010,BIR,1,balaeg,4.5
2010,BIR,1,comtro,0.4
2010,BIR,1,corova,0.5
2010,BIR,1,corova,0.85
2010,BIR,1,dovmac,1.1
2010,BIR,1,grebic,0.7
2010,BIR,1,grebic,0.8
2010,BIR,1,ormtri,0.25
2010,BIR,1,ormtri,0.28
2010,BIR,1,ormtri,0.3
2010,BIR,1,ormtri,0.3
2010,BIR,1,ormtri,0.3
2010,BIR,1,ormtri,0.3
2010,BIR,1,ormtri,0.3
2010,BIR,1,ormtri,0.32
2010,BIR,1,ormtri,0.35
2010,BIR,1,ormtri,0.35
2010,BIR,1,ormtri,0.36
2010,BIR,1,ormtri,0.36
2010,BIR,1,ormtri,0.37
2010,BIR,1,ormtri,0.4
2010,BIR,1,ormtri,0.4
2010,BIR,1,ormtri,0.4
2010,BIR,1,ormtri,0.4
2010,BIR,1,ormtri,0.4
2010,BIR,1,ormtri,0.4
2010,BIR,1,ormtri,0.45
2010,BIR,1,ormtri,0.45
2010,BIR,1,ormtri,0.45
2010,BIR,1,ormtri,0.45
2010,BIR,1,ormtri,0.45
2010,BIR,1,ormtri,0.48
2010,BIR,1,ormtri,0.5
2010,BIR,1,ormtri,0.5
2010,BIR,1,ormtri,0.5
2010,BIR,1,ormtri,0.5
2010,BIR,1,ormtri,0.5
2010,BIR,1,ormtri,0.5
2010,BIR,1,ormtri,0.5
2010,BIR,1,ormtri,0.5
2010,BIR,1,ormtri,0.5
2010,BIR,1,ormtri,0.5
2010,BIR,1,ormtri,0.6
2010,BIR,1,ormtri,0.6
2010,BIR,1,ormtri,0.68
2010,BIR,1,ormtri,0.7
2010,BIR,1,ormtri,0.7
2010,BIR,1,ormtri,0.8
2010,BIR,1,ormtri,0.8
2010,BIR,1,ormtri,0.8
2010,BIR,1,ormtri,0.8
2010,BIR,1,ormtri,1.1
2010,BIR,1,ormtri,2.3
2010,BIR,2,acadre,4
2010,BIR,2,acarob,6.2
2010,BIR,2,acarob,6.8
2010,BIR,2,acasen,0.6
2010,BIR,2,acaspp,0.3
2010,BIR,2,acaspp,1.7
2010,BIR,2,acator,1.6
2010,BIR,2,acator,6
2010,BIR,2,acator,6.2
2010,BIR,2,albhar,0.5
2010,BIR,2,albhar,0.5
2010,BIR,2,albhar,0.9
2010,BIR,2,albhar,1.3
2010,BIR,2,albhar,2.6
2010,BIR,2,balaeg,1.1
2010,BIR,2,balaeg,1.7
2010,BIR,2,balaeg,2.4
2010,BIR,2,balaeg,2.6
2010,BIR,2,bosang,0.1
2010,BIR,2,bosang,0.6
2010,BIR,2,bosang,0.75
2010,BIR,2,comtro,0.3
2010,BIR,2,comtro,0.7
2010,BIR,2,comtro,1.7
2010,BIR,2,comtro,2.1
2010,BIR,2,comtro,2.5
2010,BIR,2,ormtri,0.7
2010,BIR,2,ormtri,0.7
2010,BIR,3,acadre,0.02
2010,BIR,3,acadre,0.13
2010,BIR,3,acadre,0.2
2010,BIR,3,acadre,0.2
2010,BIR,3,acadre,0.24
2010,BIR,3,acadre,0.28
2010,BIR,3,acadre,0.28
2010,BIR,3,acadre,0.3
2010,BIR,3,acadre,0.34
2010,BIR,3,acadre,0.38
2010,BIR,3,acadre,0.4
2010,BIR,3,acadre,0.4
2010,BIR,3,acadre,0.54
2010,BIR,3,acadre,4
2010,BIR,3,acasen,0.12
2010,BIR,3,acasen,0.2
2010,BIR,3,acasen,0.2
2010,BIR,3,acasen,0.2
2010,BIR,3,acasen,0.24
2010,BIR,3,acasen,0.24
2010,BIR,3,acasen,0.25
2010,BIR,3,acasen,0.4
2010,BIR,3,acasen,0.4
2010,BIR,3,acasen,0.4
2010,BIR,3,acasen,0.45
2010,BIR,3,acasen,0.45
2010,BIR,3,acasen,0.7
2010,BIR,3,acasen,1.6
2010,BIR,3,acasen,3.4
2010,BIR,3,acasen,4.6
2010,BIR,3,acasen,5
2010,BIR,3,acasen,5
2010,BIR,3,acasen,5.2
2010,BIR,3,acasen,5.4
2010,BIR,3,acasen,5.6
2010,BIR,3,acasen,6.2
2010,BIR,3,acator,0.7
2010,BIR,3,acator,4.5
2010,BIR,3,acator,5.4
2010,BIR,3,acator,6.2
2010,BIR,3,acator,6.4
2010,BIR,3,albhar,0.27
2010,BIR,3,albhar,0.35
2010,BIR,3,balaeg,0.24
2010,BIR,3,balaeg,2.5
2010,BIR,3,comtro,0.1
2010,BIR,3,comtro,0.2
2010,BIR,3,comtro,0.3
2010,BIR,3,comtro,0.4
2010,BIR,3,comtro,0.45
2010,BIR,3,ormtri,0.1
2010,BIR,3,ormtri,0.12
2010,BIR,3,ormtri,0.14
2010,BIR,3,ormtri,0.15
2010,BIR,3,ormtri,0.17
2010,BIR,3,ormtri,0.18
2010,BIR,3,ormtri,0.2
2010,BIR,3,ormtri,0.2
2010,BIR,3,ormtri,0.2
2010,BIR,3,ormtri,0.2
2010,BIR,3,ormtri,0.24
2010,BIR,3,ormtri,0.25
2010,BIR,3,ormtri,0.25
2010,BIR,3,ormtri,0.25
2010,BIR,3,ormtri,0.25
2010,BIR,3,ormtri,0.26
2010,BIR,3,ormtri,0.27
2010,BIR,3,ormtri,0.27
2010,BIR,3,ormtri,0.28
2010,BIR,3,ormtri,0.28
2010,BIR,3,ormtri,0.3
2010,BIR,3,ormtri,0.3
2010,BIR,3,ormtri,0.3
2010,BIR,3,ormtri,0.3
2010,BIR,3,ormtri,0.3
2010,BIR,3,ormtri,0.3
2010,BIR,3,ormtri,0.3
2010,BIR,3,ormtri,0.32
2010,BIR,3,ormtri,0.36
2010,BIR,3,ormtri,0.38
2010,BIR,3,ormtri,0.4
2010,BIR,3,ormtri,0.4
